alpha,case,contour_error,dkappa_exec,done,kappa_exec,omega_exec,progress,reward,seed,step,tag,v_exec,v_ratio_cap,v_ratio_exec
0.22178932194350853,open_square,0.016716515281267608,0.024545057031182732,0,0.1633831634680961,0.16338332685125953,0.08340542479112151,2.1936111342777775,1046,12,baseline,1.0,1.0,1.0
0.2547958368394645,open_square,0.024645061049996198,0.024314555685109512,0,0.1876977191532056,0.18769790685092475,0.09448155760222929,1.7017871882036046,1046,13,baseline,1.0,1.0,1.0
0.28735694019226576,open_square,0.034581484750991195,0.02612466079719042,0,0.21382237995039602,0.211684369973272,0.10542601190794074,1.161379081761384,1046,14,baseline,0.99,1.0,0.99
0.31875461317660125,open_square,0.04633307088266069,0.0333497603467488,0,0.24717214029714482,0.23481378045442788,0.1159004960275867,0.6007329615598705,1046,15,baseline,0.95,1.0,0.95
0.34709183835553015,open_square,0.059447728149921095,0.04338284928465244,0,0.29055498958179726,0.25568868138697115,0.1255690818937507,-0.02527255684640798,1046,16,baseline,0.8799999999999999,1.0,0.8799999999999999
0.37043393763647714,open_square,0.07356244432197717,0.04962347643414472,0,0.340178466015942,0.2728838727640605,0.13434310584533563,2.260930816523997,1046,17,baseline,0.8021775622117309,1.0,0.8021775622117309
0.38820398942391243,open_square,0.08895358922546338,0.03891882006869779,0,0.3790972860846398,0.28597435951026123,0.14254851598171295,-1.517454621696963,1046,18,baseline,0.7543551244234619,1.0,0.7543551244234619
0.40213411833557,open_square,0.10611017551562141,0.02310580925300143,0,0.4022030953376412,0.29623612858511883,0.15050709356701955,-2.078191215493832,1046,19,baseline,0.7365326866351929,1.0,0.7365326866351929
0.413972642691959,open_square,0.12576240642506611,0.005106260133222962,0,0.40730935547086417,0.30495709620162637,0.1585344081923104,-2.566486748979551,1046,20,baseline,0.7487102488469238,1.0,0.7487102488469238
0.42540344291549914,open_square,0.14889513561227,0.010944958740216282,0,0.3963643967306479,0.3133777097493327,0.16693474920083456,-2.976399309358631,1046,21,baseline,0.7906293198122274,1.0,0.7906293198122274
0.43797958090858735,open_square,0.17483999607827994,0.005657025940078886,0,0.40202142267072677,0.32264204784390804,0.17537312670768326,-3.8098219838861276,1046,22,baseline,0.8025483907775309,1.0,0.8025483907775309
0.44978857492692104,open_square,0.2026824811418941,0.01979671638310626,0,0.42181813905383303,0.33134126164092487,0.18353431063478312,-4.311394560533353,1046,23,baseline,0.7855063809394399,1.0,0.7855063809394399
0.4591366465764679,open_square,0.23291709187245774,0.009845979334123123,0,0.43166411838795615,0.3382276123108454,0.19156608145286336,-3.2656553786959837,1046,24,baseline,0.7835424957483885,1.0,0.7835424957483885
0.46688790982105344,open_square,0.26555155231389,0.008201627821010582,0,0.43986574620896673,0.34393765806554066,0.19946114023191616,-1.8645818659281774,1046,25,baseline,0.7819140752924199,1.0,0.7819140752924199
0.47306141300221904,open_square,0.30058367510955863,0.0065566761074554725,0,0.4464224223164222,0.34848543105671553,0.20721219051407844,-2.4595313896748685,1046,26,baseline,0.7806171178097515,1.0,0.7806171178097515
0.4776947917137546,open_square,0.33800171149639435,0.004935290253275104,0,0.4513577125696973,0.3518986559217309,0.2148120067902744,-3.0104274204295676,1046,27,baseline,0.7796437166445433,1.0,0.7796437166445433
0.4808424565587859,open_square,0.3777847863463622,0.0033598027797021035,0,0.4547175153493994,0.3542174147766994,0.22225350155324647,-3.5145091328556184,1046,28,baseline,0.7789824409710895,1.0,0.7789824409710895
0.4825733636406122,open_square,0.41990340996764813,0.0018499941310086698,0,0.4565675094804081,0.35549250482621597,0.2295297897523443,-3.9701480072953568,1046,29,baseline,0.7786188041791903,1.0,0.7786188041791903
0.4829685439919591,open_square,0.4643200568370535,0.0004226112253715719,0,0.45699012070577966,0.355783618392656,0.23663424943108918,-4.378577719693972,1046,30,baseline,0.7785357829028351,1.0,0.7785357829028351
0.48211855176285967,open_square,0.5109898001249286,0.0009088816794084464,0,0.4560812390263712,0.3551574630982034,0.24356057735470243,-4.74056379073574,1046,31,baseline,0.7787143531164383,1.0,0.7787143531164383
0.48012096521239256,open_square,0.5598609898596731,0.002134343977875597,0,0.4539468950484956,0.35368592094536805,0.250302838532864,-5.0591903085460945,1046,32,baseline,0.7791340151378024,1.0,0.7791340151378024
0.4770780443989664,open_square,0.6108759619225221,0.0032468280277593853,0,0.45070006702073623,0.3514443228310587,0.25685550870438334,-5.336967074546947,1046,33,baseline,0.7797732857111426,1.0,0.7797732857111426
0.4730946190447676,open_square,0.6310784184639413,0.004242318740885931,0,0.4464577482798503,0.3485098926207602,0.4071079738674454,-2.756907419743043,1046,34,baseline,0.7806101417340795,1.0,0.7806101417340795
0.8368635408909157,open_square,0.5769242936755425,0.051391373287599906,0,0.4978491215674502,0.3815754624104617,0.4131343979572353,-11.80647400639579,1046,35,baseline,0.7664469977570164,1.0,0.7664469977570164
0.8464656995212647,open_square,0.5272339902966237,0.11336787263742398,0,0.6112169942048742,0.4506410322001632,0.4191863832049848,-11.332831826564696,1046,36,baseline,0.7372838537799533,1.0,0.7372838537799533
0.8493157468147023,open_square,0.48290225692719524,0.18086975564437613,0,0.7920867498492503,0.5557066019898648,0.4252281399535319,-9.596718284815795,1046,37,baseline,0.7015719048562252,1.0,0.7015719048562252
0.8410664415220088,open_square,0.4432580452765258,0.12553404531572931,0,0.9176207951649796,0.6247721717795662,0.4313785582656339,-10.158151304424743,1046,38,baseline,0.6808599559324972,1.0,0.6808599559324972
0.8259967508034061,open_square,0.4076396785043648,0.05673854586967808,0,0.9743593410346577,0.6578377415692678,0.4377513207750965,-9.790251280698428,1046,39,baseline,0.6751480070087691,1.0,0.6751480070087691
0.8084883578404849,open_square,0.37541385584691733,0.01750976133583637,0,0.9568495796988213,0.6549033113589693,0.44446046648631254,-9.305160450032187,1046,40,baseline,0.684436058085041,1.0,0.684436058085041
0.793022504549775,open_square,0.3459566587350418,0.08772716088457555,0,0.8691224188142458,0.6159688811486708,0.45162275814607267,-8.71040638614927,1046,41,baseline,0.708724109161313,1.0,0.708724109161313
0.7841822786587183,open_square,0.3200335458359938,0.06147399547463073,0,0.8076484233396151,0.577675734892668,0.45902970820368183,-4.540854687314493,1046,42,baseline,0.7152554385676465,1.0,0.7152554385676465
0.7804362558105131,open_square,0.29795942880104853,0.004741541492404466,0,0.8029068818472106,0.5749161896177315,0.46659824348403994,-6.266151832860211,1046,43,baseline,0.7160424199979062,1.0,0.7160424199979062
0.7775275706462161,open_square,0.27980544940743,0.0036744961705890145,0,0.7992323856766216,0.5727734775397046,0.47430134152660447,-1.2345551853084535,1046,44,baseline,0.7166534897386768,1.0,0.7166534897386768
0.7750781203218091,open_square,0.2656271372726198,0.003089495164345313,0,0.7961428905122763,0.5709690654090772,0.482112599652317,-0.6360154084034476,1046,45,baseline,0.7171680813463002,1.0,0.7171680813463002
0.7727329334814819,open_square,0.2554644953973302,0.002953835780654668,0,0.7931890547316216,0.5692414600189581,0.4900062527528498,-0.045389992906271624,1046,46,baseline,0.7176607688094083,1.0,0.7176607688094083
0.7701693389721149,open_square,0.24934209093461046,0.003224290639717964,0,0.7899647640919036,0.5673529624304914,0.497957197326209,0.4862046795650171,1046,47,baseline,0.7181993403438969,1.0,0.7181993403438969
0.7671050130630279,open_square,0.24726919045720797,0.003847732723205488,0,0.7861170313686981,0.5650955960379349,0.5059410214198987,0.9925662954962762,1046,48,baseline,0.7188431077965889,1.0,0.7188431077965889
0.7633041128059985,open_square,0.24923996654572056,0.004763050085890064,0,0.7813539812828081,0.5622956247697896,0.5139340404627191,1.0902948932873338,1046,49,baseline,0.7196416181212082,1.0,0.7196416181212082
0.7585809731643076,open_square,0.25523379368038723,0.005904034703540395,0,0.7754499465792677,0.5588162766159633,0.521913339202217,0.4819546506130895,1046,50,baseline,0.7206338766687809,1.0,0.7206338766687809
0.7528011737562368,open_square,0.2652156458547523,0.007202799463768117,0,0.7682471471154996,0.5545585294550605,0.5298568199169791,-0.11847861782211193,1046,51,baseline,0.7218481230813346,1.0,0.7218481230813346
0.7458800999851767,open_square,0.27913660488191594,0.008593240488850018,0,0.7596539066266496,0.5494600510964548,0.5377432566752532,-0.7105590757635853,1046,52,baseline,0.7233021335761962,1.0,0.7233021335761962
0.7377793772340624,open_square,0.2969344856106404,0.010014118027699914,0,0.7496397885989496,0.5434925724938833,0.5455523547307652,-1.2904769653852475,1046,53,baseline,0.7250039700665593,1.0,0.7250039700665593
0.7285017142297185,open_square,0.3185345810499638,0.011411452022804913,0,0.7382283365761447,0.5366580890581087,0.553264813340374,-1.8541188154525863,1046,54,baseline,0.7269530634908357,1.0,0.7269530634908357
0.7180847479033026,open_square,0.34385052613800804,0.01274007962096868,0,0.725488256955176,0.5289843264116777,0.560862389542017,-2.3958752642378505,1046,55,baseline,0.7291415069122252,1.0,0.7291415069122252
0.7065944532461512,open_square,0.3727852736325281,0.013964364569104992,0,0.711523892386071,0.52051988569318,0.5683279599025489,-2.9105642050226255,1046,56,baseline,0.731555440006019,1.0,0.731555440006019
0.6941185950572506,open_square,0.4052321698648549,0.015058157419876816,0,0.6964657349661942,0.5113294197213948,0.5756455770275347,-3.393418929527762,1046,57,baseline,0.7341764247461208,1.0,0.7341764247461208
0.6807605830654317,open_square,0.4410761126164359,0.016004170381357596,0,0.6804615645848366,0.5014891063094701,0.5828005177402349,-3.840638661091066,1046,58,baseline,0.7369827363487808,1.0,0.7369827363487808
0.666633971884607,open_square,0.480194768850815,0.016792953655466847,0,0.6636686109293698,0.4910825966018242,0.5897793202449227,-4.249559870176528,1046,59,baseline,0.7399505187468872,1.0,0.7399505187468872
0.6518577391560125,open_square,0.5224598269722865,0.01742165100264703,0,0.6462469599267228,0.4801975366703043,0.5965698082107707,-4.619142842116929,1046,60,baseline,0.7430547765792095,1.0,0.7430547765792095
0.6365523878513057,open_square,0.5677382569290419,0.01789268337943062,0,0.6283542765472921,0.46892269623670046,0.6031611004515944,-4.949164108318146,1046,61,baseline,0.7462701940362002,1.0,0.7462701940362002
0.6208368546905128,open_square,0.5141075492213414,0.018212472076267083,0,0.6101418044710251,0.4573456912278405,0.7350992835354736,-2.668779708996107,1046,62,baseline,0.7495717843535418,1.0,0.7495717843535418
0.6607343679542779,open_square,0.4596663815345252,0.03985088157801464,0,0.6499926860490397,0.4817686862189806,0.7406878349357294,-10.318162178456761,1046,63,baseline,0.7411899342355782,1.0,0.7411899342355782
0.6304743565647306,open_square,0.4072032845748263,0.021014183176702228,0,0.6289785028723375,0.47019168121012067,0.7466048433141009,-10.255065266264026,1046,64,baseline,0.7475470943512541,1.0,0.7475470943512541
0.6012333542737602,open_square,0.35673814335427867,0.041331214397326344,0,0.5876472884750111,0.44290457617346074,0.7528248412716844,-5.5090372801995535,1046,65,baseline,0.7536901764246057,1.0,0.7536901764246057
0.5746267318975677,open_square,0.30833079570260763,0.03014006295992422,0,0.5575072255150869,0.4233045411401929,0.7593244016403561,-4.043126975409683,1046,66,baseline,0.7592798160452042,1.0,0.7592798160452042
0.5499095986992426,open_square,0.26201758434309186,0.027604729829526886,0,0.52990249568556,0.40509641724684925,0.7660823585742141,-2.619245721511794,1046,67,baseline,0.7644725032296023,1.0,0.7644725032296023
0.5269732133859906,open_square,0.21782294778107136,0.02528258890475077,0,0.5046199067808093,0.388200099130254,0.7730787613541018,-1.815376153447737,1046,68,baseline,0.7692910828406313,1.0,0.7692910828406313
0.5057206210686349,open_square,0.17576154697881208,0.02314548938081007,0,0.4814744173999992,0.37254416399958296,0.7802948449466742,-0.9203962270397196,1046,69,baseline,0.7737559236001189,1.0,0.7737559236001189
0.4860660982064373,open_square,0.13584014956717505,0.021168605522690898,0,0.4603058118773083,0.35806546274940326,0.787712985291954,0.06715834328430895,1046,70,baseline,0.7778850346973925,1.0,0.7778850346973925
0.4679347906812281,open_square,0.09805929918264279,0.019329739621210984,0,0.4409760722560973,0.344708853343354,0.7953166431656242,1.1471363418135905,1046,71,baseline,0.7816941418243027,1.0,0.7816941418243027
0.4512625550325531,open_square,0.062414797151778334,0.017608715007081333,0,0.423367357249016,0.3324270838584258,0.8030902995135528,2.318291015971115,1046,72,baseline,0.7851967205292637,1.0,0.7851967205292637
0.4359960231358384,open_square,0.028899023032040283,0.015986826674963484,0,0.4073805305740525,0.3211808401307795,0.8110193843418906,3.577761098263056,1046,73,baseline,0.7884039826293703,1.0,0.7884039826293703
0.4220929236328552,open_square,0.0024978802822759327,0.01444631924297074,0,0.39293421133108175,0.31093898254071906,0.8190902005310084,4.719134461144393,1046,74,baseline,0.791324808682832,1.0,0.791324808682832
0.40952271068248347,open_square,0.031786931855027234,0.012969861259546633,0,0.3799643500715351,0.3016790091882434,0.8272898432891513,3.7834654170240074,1046,75,baseline,0.7939656158981676,1.0,0.7939656158981676
0.39826757424803727,open_square,0.05897932373144865,0.011539980830024,0,0.3684243692415111,0.29338780013133026,0.8356061153324474,3.0413093725159577,1046,76,baseline,0.7963301458884725,1.0,0.7963301458884725
0.38832393945072496,open_square,0.08408549287833411,0.010138419150977684,0,0.35828595009053343,0.2860627218996892,0.8440274372254953,2.4609378186274955,1046,77,baseline,0.798419149680459,1.0,0.798419149680459
0.3797046105733868,open_square,0.10711422838387685,0.008745343921267523,0,0.3495406061692659,0.2797132068966029,0.8525427515824414,2.0170442135475817,1046,78,baseline,0.8002299372924503,1.0,0.8002299372924503
0.37244178612140555,open_square,0.12807178645030337,0.007338340433942658,0,0.34220226573532325,0.27436297447376506,0.8611414189320601,1.6866709373481616,1046,79,baseline,0.8017557443167411,1.0,0.8017557443167411
0.36659127789153256,open_square,0.1469609826002185,0.005891058701808782,0,0.33631120703351447,0.27005313895061583,0.8698131018754867,1.454285939980016,1046,80,baseline,0.8029848455585281,1.0,0.8029848455585281
0.3622384306098825,open_square,0.1637802256346519,0.00437133017684177,0,0.3319398768566727,0.26684657037499887,0.878547632534596,1.3070609252376713,1046,81,baseline,0.8038993114115744,1.0,0.8038993114115744
0.3595064953392999,open_square,0.17852245056810823,0.002738459540840177,0,0.3292014173158325,0.26483406287761907,0.8873348559217479,1.2359182892794365,1046,82,baseline,0.8044732487349012,1.0,0.8044732487349012
0.3585686215465538,open_square,0.1911738970919301,0.0009392128359123619,0,0.32826220447992016,0.2641431687485298,0.8961644382981175,1.231819082172345,1046,83,baseline,0.8046702815050489,1.0,0.8046702815050489
0.3596653091232813,open_square,0.2017126647831926,0.0010982989154734168,0,0.3293605033953936,0.2649510546432702,0.9050256240532548,1.2900516808573332,1046,84,baseline,0.8044398844165489,1.0,0.8044398844165489
0.3631303018140333,open_square,0.21010695454547565,0.003474221417192558,0,0.33283472481258614,0.2675035762361472,0.913906915788476,1.4073943346407738,1046,85,baseline,0.8037119430733951,1.0,0.8037119430733951
0.3694298786665957,open_square,0.21631287555834122,0.006332503625613661,0,0.3391672284381998,0.27214422266090604,0.9227956377210004,1.5835754982331383,1046,86,baseline,0.8023884994633712,1.0,0.8023884994633712
0.37922402192556426,open_square,0.22027165660200954,0.009886927616876595,0,0.3490541560550764,0.2793591764525755,0.9316773178340609,1.8187570972978009,1046,87,baseline,0.8003309015301915,1.0,0.8003309015301915
0.39346440761640444,open_square,0.22190605135711117,0.014466325116410994,0,0.3635204811714874,0.2898494992933079,0.9405347810478993,2.117801170919328,1046,88,baseline,0.7973392168682047,1.0,0.7973392168682047
0.4135563836793992,open_square,0.22111568257034753,0.020596374701449816,0,0.3841168558729372,0.3046504548281469,0.9493467679501245,2.2887555748876847,1046,89,baseline,0.793118203623084,0.9459477908473085,0.793118203623084
